,date,tweet_text_clean,tweet_sentiment,attention,sentiment_weighted
6338,2020-01-13 15:24:13,the tariff relief is mathematically changing the short term equilibrium for USDCNY But the acceleration equity inflows is providing additional flow support Will the PBOC let the basket trade stronger than the June July level that is the question China CNY,0.0,7,0.0
6339,2020-01-13 14:35:23,Umowa handlowa USA Chiny ju w rod Kurs USDCNY oceniaj du e banki,0.0,0,0.0
6340,2020-01-13 13:55:16,USDCNY YUAN Llegando a zona de control para un rebote,0.0,3,0.0
6341,2020-01-13 12:38:11,BTCUSD Bitcoin 0 65 USDBRL Brazil 0 36 Gold 0 44 Silver 0 28 Copper 0 08 Top losers are GBPUSD 0 65 USDCNY 0 31 USINR 0 15 Gains USDBRL 0 36 USDJPY 0 34 USDRUB 0 11,0.15,0,0.15
6342,2020-01-13 11:55:05,Forex January 12 2020 at 11 55AM USD to CNY is 6 8978 USDCNY USA China,0.0,0,0.0
6343,2020-01-13 11:47:45,recession China USD Liquidity Squeeze edition FX CNY USDCNY,0.0,2,0.0
6344,2020-01-13 11:39:26,Futures SPX 11 DJI 106 NDX 42 RUT 6 VIX 13 30 USDJPY 109 87 EURUSD 1 112 USDCNY 6 89 Oil wti 58 96 Gold 1552 Copper 2 81 US10YR 1 85,0.0,2,0.0
6345,2020-01-13 11:25:03,The Chinese GDP growth rate is going to be updated this Friday and the consensus forecasts project no changes If it remains unchanged at 6 which is the lowest level on record since Q1 of 1992 the yuan can be expected to lose steam Meanwhile the USDCNY is currently testing,-0.03333333333333333,8,-0.3
6346,2020-01-13 11:15:33,DBS Bank 2 3 The correction in USDCNY below 6 95 from near 7 10 reflects expectation of halving of the September tariffs and the suspension of the December tariffs But one should be wary about the exuberance as the US has reserved the right to reinstate or slap more tariffs if,0.09642857142857142,2,0.28928571428571426
6347,2020-01-13 09:28:39,Good morn Stephen Opening day of week three of 2020 sees precious metals predictably retrace from recent highs WTI bounce at 0300 CL1 59 17 17 with the base metal complex mixed Bellwether copper flat HG1 2 8195 006 USDCNY 6 888 Good hunting one and all,0.06388888888888888,12,0.8305555555555555
6348,2020-01-13 08:05:55,S amp P say Aussie AAA rating not at risk from fires Nikkei closed for Japan holiday Shanghai Comp up 0 75 to 3 115 USDCNY fixes 6 9263 from 6 9351 ramfx fx forex fxoptions currencytrading currencyhedging,-0.1,0,-0.1
6349,2020-01-13 08:03:12,LiveSquawk PBoC Fixes USDCNY Reference Rate At 6 9263 prev fix 6 9351 prev close 6 9191,0.0,0,0.0
6350,2020-01-13 08:01:14,Yuan posizioni lunghe sui massimi di 10 mesi USDCNH sotto 6 90 sull ottimismo per la trade war trading forex usdcny,0.0,0,0.0
6351,2020-01-13 06:23:36,USD CNY Terlihat Di Sekitar 7 08 Di 1Q20 UOB PasanganSilang China Matauang USDCNY Bank,0.0,0,0.0
6352,2020-01-13 06:17:12,USD CNY seen around 7 08 in 1Q20 UOB By USDCNY Banks Currencies Crosses China,0.0,3,0.0
6353,2020-01-13 03:30:57,5G Too big to ignore By Equities USDCNY,0.0,1,0.0
6354,2020-01-13 02:37:05,USD CNH Segarkan Terendah 4 5 Bulan Karena Bear Terhibur Oleh Berita Perdagangan AS China PasanganSilang SeleraRisiko Iran PerangDagang USDCNY,0.0,0,0.0
6355,2020-01-13 02:23:46,USD CNH refreshes 4 5 month low as bears cheer US China trade news USDCNY TradeWar Iran RiskAppetite Crosses,0.0,3,0.0
6356,2020-01-13 01:46:01,PBoC Fixes USDCNY Reference Rate At 6 9263 prev fix 6 9351 prev close 6 9191,0.0,0,0.0
6357,2020-01-13 01:22:34,PBOC Tetapkan Kurs Referensi Yuan Pada 6 9263 USDCNY PBOC,0.0,0,0.0
6358,2020-01-13 01:18:54,PBOC sets Yuan reference rate at 6 9263 By PBOC USDCNY,0.0,0,0.0
6359,2020-01-13 01:16:55,PBoC Fixes USDCNY Reference Rate At 6 9263 prev fix 6 9351 prev close 6 9191,0.0,13,0.0
6360,2020-01-13 01:02:31,Goldman Sachs Peso Filipina Short Terhadap Yuan China Bloomberg Matauang USDCNY USDPHP,0.0,0,0.0
6361,2020-01-13 00:49:53,Goldman Sachs Short Philippines Peso against China s offshore Yuan Bloomberg By USDPHP USDCNY Currencies,0.0,3,0.0
6362,2020-01-13 00:42:23,Analisis Teknis USD CNH Support Utama Dilanggar Untuk Pertama Kalinya Sejak April 2019 TeknikalAnalisis USDCNY,0.0,0,0.0
6363,2020-01-13 00:34:27,USD CNH Technical Analysis Major support breached for first since April 2019 By USDCNY Technical Analysis,0.078125,0,0.078125
6364,2020-01-12 20:51:28,The Chinese Yuan USDCNY USDCNH has pulled back to the 2020 Yearly Pivot YP The low last year was on the 2019 YP Will the 2020 YP 6 94 be the low this year Perhaps something will happen this week with the signing of the phase 1 trade agreement DXY DX F USD,0.0,8,0.0
6365,2020-01-12 18:56:56,usdcny,0.0,0,0.0
6366,2020-01-12 11:55:05,Forex January 11 2020 at 11 55AM USD to CNY is 6 9197 USDCNY USA China,0.0,0,0.0
6367,2020-01-12 09:20:54,U S and China to reboot biannual talks to resolve economic disputes USChinatradewar Forexnews Comprehensiveeconomicdialogue Economicdisputes StevenMunchin LiuHe USDCNY,0.2,0,0.2
6368,2020-01-12 04:54:00,This long USDCNY vs short USDINR trade is mutually offsetting and less margin is taken,-0.07222222222222223,1,-0.14444444444444446
6369,2020-01-11 11:55:01,Forex January 10 2020 at 11 55AM USD to CNY is 6 9197 USDCNY USA China,0.0,0,0.0
6370,2020-01-11 04:10:20,UsdCny daily,0.0,1,0.0
6371,2020-01-10 22:56:38,Analysts say USD CNY is likely to trade around 7 0 against the greenback in 2020 Tradewar Forexnews USDCNY PresidentTrump GaoLingyun,0.0,1,0.0
6372,2020-01-10 11:55:11,Forex January 9 2020 at 11 55AM USD to CNY is 6 9309 USDCNY USA China,0.0,0,0.0
6373,2020-01-10 11:07:36,Futures SPX 8 DJI 58 NDX 33 RUT 2 VIX 13 55 USDJPY 109 62 EURUSD 1 108 USDCNY 6 92 Oil wti 59 37 Gold 1549 Copper 2 81 US10YR 1 86,0.0,0,0.0
6374,2020-01-10 09:32:20,Good morn Stephen Options expiration Friday week 2 2020 sees precious metals rally 0200 SI1 17 945 WTI chopping lower CL1 59 31 25 with base metal complex primarily green Copper level HG1 2 8030 001 KC1 retraces USDCNY 6 9239 Good hunting one and all,0.09999999999999998,12,1.2999999999999998
6375,2020-01-10 05:29:37,Rupiah on a ramp and the Yuan outlook By USDCNY TradeWar,0.0,3,0.0
6376,2020-01-10 04:47:04,USDJPY naik 0 02 pagi ini menuju sekitar JPY 109 53 USDCNY pun kerap naik di minggu belakangan ini menuju sekitaran CNY 6 9351 diperkirakan akibat tensi AS Cina yang kian menurun,0.0,0,0.0
6377,2020-01-10 02:42:46,Yuan China Melemah Dengan Atau Tanpa Kemajuan Perdagangan AS China Pada Tahun 2020 Jajak Pendapat Reuters Matauang SurveiSentimen PerangDagang USDCNY,0.0,0,0.0
6378,2020-01-10 02:35:51,Chinese yuan to weaken with or without US China trade progress in 2020 Reuters poll USDCNY SentimentPoll Currencies TradeWar,0.0,2,0.0
6379,2020-01-10 01:57:16,Reformasi BUMN Revolusioner Sedang Berlangsung GT China USDCNY PBOC AUDUSD,0.0,0,0.0
6380,2020-01-10 01:50:28,Revolutionary SOE reform taking place GT By burland China AUDUSD USDCNY PBOC,0.0,3,0.0
6381,2020-01-10 01:19:10,PBOC Tetapkan Kurs Referensi Yuan Pada 6 9351 USDCNY PBOC,0.0,0,0.0
6382,2020-01-10 01:16:27,PBOC sets Yuan reference rate at 6 9351 By PBOC USDCNY,0.0,0,0.0
6383,2020-01-10 01:10:25,Analisis Teknis USD CNH Jauhi Terendah 5 5 Bulan Namun Bear Tetap Pegang Kontrol TeknikalAnalisis USDCNY,0.0,0,0.0
6384,2020-01-10 01:03:03,USD CNH Technical Analysis Off 5 5 month lows but bears remain in control By USDCNY Technical Analysis,0.0,0,0.0
6385,2020-01-09 15:14:12,cryptodailyuk USDCNY Forex Pair Indicates China May Be About To Get Out Of Bitcoin BTC Read more,0.5,0,0.5
6386,2020-01-09 15:05:09,USDCNY Forex Pair Indicates China May Be About To Get Out Of Bitcoin BTC Read more,0.5,2,1.5
6387,2020-01-09 12:20:28,5 This is the new normal in US China trade by USDCNY forex trading,0.1431818181818182,3,0.5727272727272728
6388,2020-01-09 11:55:04,Forex January 8 2020 at 11 55AM USD to CNY is 6 9508 USDCNY USA China,0.0,0,0.0
6389,2020-01-09 10:56:21,Futures SPX 9 DJI 70 NDX 36 RUT 3 VIX 14 00 USDJPY 109 44 EURUSD 1 111 USDCNY 6 93 Oil wti 59 73 Gold 1548 Copper 2 81 US10YR 1 87,0.0,1,0.0
6390,2020-01-09 09:43:50,Good morn Stephen Day 4 of week 2 of 2020 Precious metals ease silver retraces to 17 935 watch mid 17 support WTI rebounds CL1 59 97 36 as base metal complex green Copper gives back advance HG1 2 8085 0035 USDCNY 6 9328 ES1 11 Good hunting one and all,0.07499999999999998,11,0.8999999999999998
6391,2020-01-09 04:51:15,The reversal continues as war angst eases By forex AUDUSD USDCNY AUDJPY,0.0,1,0.0
6392,2020-01-09 03:59:38,Key trade 2020 2 ii De Dollarisation When One of the biggest holders of US Dent signals a change in its allocation strategy sooner or later it will matter fx USDCNY,0.0,2,0.0
6393,2020-01-09 03:44:24,USD CNY Memantul Dari Terendah 5 Bulan Di Dekat 6 9260 Setelah IHK China Meleset SeleraRisiko China PerangDagang IHK USDCNY,0.0,0,0.0
6394,2020-01-09 03:24:46,USD CNY bounces off five month lows near 6 9260 post China CPI miss USDCNY TradeWar RiskAppetite China CPI,0.1,2,0.30000000000000004
6395,2020-01-09 02:51:58,China Terlihat Patuhi Kesepakatan Perdagangan Dengan AS Membiarkan Kekuatan Pasar Mendikte Yuan SCMP China PerangDagang AmerikaSerikat USDCNY PBOC,0.0,0,0.0
6396,2020-01-09 02:48:59,China seen complying with US trade war deal by allowing market forces to dictate Yuan SCMP China UnitedStates TradeWar USDCNY PBOC,0.0,3,0.0
6397,2020-01-09 01:30:21,CNY CPI YoY Actual 4 5 vs 4 7 expected Weaker afterNewsEvent forex fx futures SHCOMP USDCNY EURCNY GBPCNY Open in BetterTrader app,-0.03333333333333333,0,-0.03333333333333333
6398,2020-01-09 01:30:21,CNY CPI YoY 1st negative surprise for the last 10 months afterNewsEvent forex fx futures SHCOMP USDCNY EURCNY GBPCNY Open in BetterTrader app,-0.09999999999999999,0,-0.09999999999999999
6399,2020-01-09 01:25:03,CNY CPI YoY in 5 minutes Expected value 4 7 beforeNewsEvent forex fx futures SHCOMP USDCNY EURCNY GBPCNY Open in BetterTrader app,-0.05,0,-0.05
6400,2020-01-09 01:23:13,PBOC Tetapkan Kurs Referensi Yuan Pada 6 9497 USDCNY PBOC,0.0,0,0.0
6401,2020-01-09 01:19:41,PBOC sets Yuan reference rate at 6 9497 By PBOC USDCNY,0.0,1,0.0
6402,2020-01-08 12:55:03,Stock January 7 2020 at 12 55PM USD to CNY is 6 939 USDCNY USA China,0.0,0,0.0
6403,2020-01-08 10:09:12,Futures SPX 4 DJI 86 NDX 15 RUT 2 VIX 15 15 USDJPY 108 43 EURUSD 1 113 USDCNY 6 94 Oil wti 62 86 Gold 1585 Copper 2 80 US10YR 1 80,0.0,3,0.0
6404,2020-01-08 09:54:01,Good morn Stephen Day 3 of week 2 of 2020 Conflict escalates Gold and WTI whipsaw Gold 1 584 after soaring well above 1 600 WTI up CL1 62 90 up 20 BTC 8 280 up 1 5 Base metal green HG1 2 80 up 0065 USDCNY 6 9423 Hedge tight tighter,-0.09571428571428572,7,-0.7657142857142858
6405,2020-01-08 08:43:51,EURUSD bezig met pullback naar 200dgs VG om vervolgens opwaarts uit te breken Of is de huidige uitbraakpoging vals en blijft de dollar zijn kracht behouden Valuta goud USDCNY,0.0,1,0.0
6406,2020-01-08 08:38:39,GOLDEN CROSS Australische dollar Koopsignaal al snel onbetrouwbaar door geopolitieke gebeurtenissen Belangrijkse valutakoppel USDCNY geeft ook teken van verandering EURAUD EURCAD EURNOK goud gold,0.15,1,0.3
6407,2020-01-08 01:27:15,PBOC Tetapkan Kurs Referensi Yuan Pada 6 9450 USDCNY PBOC,0.0,0,0.0
6408,2020-01-08 01:17:41,PBOC sets Yuan reference rate at 6 9450 By PBOC USDCNY,0.0,0,0.0
6409,2020-01-07 16:52:37,The Chinese Yuan USDCNH USDCNY today is testing the 2020 Yearly Pivot YP and the 2019 50 retracement fib The 2019 YP was the low last Year Will the 2020 YP be the low this year TradethePivots,0.0,6,0.0
6410,2020-01-07 15:52:23,Malej ce ryzyko globalnej recesji kurs USDCNY oceniaj du e banki,0.0,1,0.0
6411,2020-01-07 13:31:19,US NOV TRADE BALANCE 43 1B V 43 7BE China 26 4B v 31 3B prior 6 year low SPY QQQ USDCNY More at,0.16666666666666666,2,0.5
6412,2020-01-07 13:20:31,China s renminbi strengthens to highest levels since August Financial Times yuan renminbi CNY RMB USDCNY CNH USDCNH,0.0,1,0.0
6413,2020-01-07 12:43:50,BTCUSD Bitcoin 1 24 USDCHF Switzerland 0 25 Gold Price 0 17 Silver Price 0 19 Top losers are AUDUSD 0 79 USDCNY 0 43 GBPUSD 0 36 NZDUSD 0 33 Gains USDCHF 0 25 USDRUB 0 16 USDBRL 0 15 DXY 0 12,0.15,1,0.3
6414,2020-01-07 12:36:41,My hunch told me it s possible not probable USDCNY could go back to 6 30 FYI my hunch means nothing,0.0,0,0.0
6415,2020-01-07 11:03:08,Futures SPX 4 DJI 36 NDX 31 RUT 3 VIX 14 95 USDJPY 108 40 EURUSD 1 117 USDCNY 6 94 Oil wti 62 88 Gold 1568 Copper 2 80 US10YR 1 81,0.0,2,0.0
6416,2020-01-07 09:44:27,Good morn Stephen Day two of week two of 2020 sees WTI rebound after an early evening sell off CL1 63 04 down 24 Gold flat 1 564 75 off 1 16 base metals mixed copper level HG1 2 793 up 003 USDCNY 6 933 Note KC1 Hedge tight storms rise fast,-0.019890873015873035,7,-0.15912698412698428
6417,2020-01-07 07:37:32,The January USDCNY sale begins Move to 6 95 today resembles past 3 years where CNY has drifted lower in January Big difference to 2016 when officials fixed CNY higher in first week of Jan raising outflow amp CNY deval concerns Beijing won t want to make that mistake again,0.06999999999999999,3,0.27999999999999997
6418,2020-01-07 07:18:25,So U S to send 6 B 52s to the region as Iran vows revenge Retaliation is the biggest unknown but S amp P ends with a 0 4 gain with UST10y to 1 82 Risk follows rebound in Asia with USDCNY below 6 95 and all indices up in thin volumes Cbl up to 1 3175 Ozi down to 0 6910,-0.21851851851851853,2,-0.6555555555555556
6419,2020-01-07 02:44:35,USD CNH Telah Telusuri Kembali 23 6 Reli Perang Dagang PerangDagang USDCNY,0.0,0,0.0
6420,2020-01-07 02:30:03,USD CNH has retraced 23 6 of trade war rally By USDCNY TradeWar,0.0,2,0.0
6421,2020-01-07 01:21:20,PBoC Tetapkan Kur Referensi Yuan Di 6 9690 USDCNY PBOC,0.0,0,0.0
6422,2020-01-07 01:19:14,PBOC sets Yuan reference rate at 6 9690 By PBOC USDCNY,0.0,3,0.0
6423,2020-01-06 10:59:11,Futures SPX 19 DJI 170 NDX 63 RUT 11 VIX 15 85 USDJPY 108 00 EURUSD 1 119 USDCNY 6 97 Oil wti 63 68 Gold 1579 Copper 2 77 US10YR 1 79,0.0,1,0.0
6424,2020-01-06 09:52:36,Good morn Stephen Opening day week 2 of 2020 trading desks fully manned On the back of military conflict gold soars up 25 17 WTI up CL1 63 94 up 89 with base metal complex soft Copper eases HG1 2 7685 down 0185 USDCNY 6 972 Hedge tight Good hunting one and all,-0.0037918871252204697,12,-0.04929453262786611
6425,2020-01-06 07:38:01,A Chinese delegation is scheduled to travel to the US on Jan 15 to sign the first phase of the trade agreement according to SCMP China For Daily News and Updates Dm me USDCNY forex forextrading forexmarket forexsignals Forexlifestyle,0.08333333333333333,2,0.25
6426,2020-01-06 06:55:01,Chinese Yuan Falls To Weekly Low Of 6 9785 Versus U S Dollar Forex USDCNY USD CNY,0.0,0,0.0
6427,2020-01-06 05:48:27,Dollar weakens to 6 80 USDCNY,0.0,0,0.0
6428,2020-01-06 02:18:49,Analisis Teknis USD CNH Tembus Trendline Resistance Mingguan Setelah Data China PasanganSilang TeknikalAnalisis PolaGrafik USDCNY IMP,0.0,0,0.0
6429,2020-01-06 02:14:41,USD CNH Technical Analysis Pierces weekly resistance trendline after China data USDCNY Technical Analysis PMI Crosses ChartPatterns,0.0,1,0.0
6430,2020-01-06 01:25:56,PBOC Tetapkan Kurs Referensi Yuan Pada 6 9718 USDCNY PBOC,0.0,0,0.0
6431,2020-01-06 01:16:19,PBOC sets Yuan reference rate at 6 9718 By PBOC USDCNY,0.0,0,0.0
6432,2020-01-05 23:14:24,usdcny at major support,0.0625,2,0.1875
6433,2020-01-05 20:47:39,UsdCny daily,0.0,7,0.0
6434,2020-01-04 12:40:12,Sobre la sesi n en vivo 1 Proyecciones para 2020 DXY XAU 2 Arbitrajes en USDCNY EURUSD 3 Liquidez FED y ACFI 4 Proyecciones de los SIFIs,0.0,6,0.0
6435,2020-01-03 10:18:58,Futures SPX 35 DJI 273 NDX 115 RUT 22 VIX 15 70 USDJPY 108 11 EURUSD 1 113 USDCNY 6 97 Oil wti 63 46 Gold 1548 Copper 2 77 US10YR 1 82,0.0,1,0.0
6436,2020-01-03 09:56:17,Good morn Stephen Opening options expiration Friday of 2020 sees WTI kicking down the stall CL1 63 30 up 2 12 precious metals soar with base metals sliding red Copper retraces HG1 2 786 off 039 USDCNY 6 972 Hedge mind the whipsaw,0.04888888888888885,11,0.5866666666666662
6437,2020-01-03 08:51:22,China M1 is going nowhere They actually need more easing as their economy still sucks but cannot do that in order to avoid USDCNY return well above 7 triggering US reaction Hence we remain neutral on base metals in the short term 1,-0.10000000000000002,2,-0.30000000000000004
6438,2020-01-03 07:15:14,USDCNY has completed a bearish gartley pattern at 2020 01 03 06 00 00 6 9727 Signals resistance at 6 9866 for 6 9378 For current chart and more such XABCD Fibonacci alerts click Forex Trading,0.16666666666666666,0,0.16666666666666666
6439,2020-01-03 02:08:26,USD CNH Konsolidasikan Penurunan Baru Baru Ini Saat Optimisme Di Sekitar China Mulai Memudar PerangDagang BankSentral USDCNY Politik EkonomiMakro,0.0,0,0.0
6440,2020-01-03 01:56:48,USD CNH consolidates recent losses as optimism surrounding China begins to fade USDCNY TradeWar Politics Macroeconomics CentralBanks,0.0,1,0.0
6441,2020-01-03 01:19:08,PBoC Menetapkan Kurs Referensi Yuan Di 6 9681 USDCNY PBOC,0.0,0,0.0
6442,2020-01-03 01:16:12,PBOC sets Yuan reference rate at 6 9681 By PBOC USDCNY,0.0,1,0.0
6443,2020-01-02 18:43:04,cryptodailyuk USDCNY Outlook Points To Risk Of Major Bitcoin BTC Selloff Before Halving Read more,0.28125,0,0.28125
6444,2020-01-02 18:35:09,USDCNY Outlook Points To Risk Of Major Bitcoin BTC Selloff Before Halving Read more,0.28125,2,0.84375
6445,2020-01-02 18:27:24,Biggest underperformance of utilities relative to bonds since the day USDCNY broke 7 h t,0.0,7,0.0
6446,2020-01-02 13:26:17,China cuts reserve requirements for seasonal loan demand China USDCNY InterestRate PBOC,0.0,1,0.0
6447,2020-01-02 13:05:28,Different version of Correlation b w yield curve nzdusd audusd eurusd usdcad gbpusd T10y yield oil wtx fed balance sheet gold btcusd usdcny and SP500 usd eurusd,0.0,0,0.0
6448,2020-01-02 11:39:20,Good morn Stephen Kicking off 2020 day three of the opening week WTI green though giving back advance since 0400 CL1 61 21 up 15 as base metals head north HG1 2 814 up 017 USDCNY 6 962 Hedge tight storms rise fast,-0.04642857142857144,10,-0.5107142857142858
6449,2020-01-02 10:10:14,Futures SPX 18 DJI 163 NDX 63 RUT 11 VIX 14 34 USDJPY 108 83 EURUSD 1 120 USDCNY 6 96 Oil wti 61 12 Gold 1524 Copper 2 82 US10YR 1 94,0.0,2,0.0
6450,2020-01-02 09:59:51,ING s Pang China Whether the RRR cut is too small too large depends on banks passing on lower funding costs We think there s a 50 50 chance of a 5bp cut in the MLF LPR amp 7D rev repo rates in Jan The RRR cut shouldn t have too much impact on the yuan USDCNH USDCNY,0.05476190476190476,9,0.5476190476190477
6451,2020-01-02 06:12:36,Network Correlation b w yield curve nzdusd audusd eurusd usdcad gbpusd T10y yield oil wtx fed balance sheet gold btcusd usdcny and SP500,0.0,1,0.0
6452,2020-01-02 04:15:57,USD CNH Berjuang Di Tengah Pemangkasan RRR PBoC IMP Caxin China Lemah PasanganSilang SeleraRisiko PerangDagang USDCNY IMP,0.0,0,0.0
6453,2020-01-02 04:02:37,USD CNH struggles amid PBOC s RRR cut soft China Caxin PMI USDCNY TradeWar PMI RiskAppetite Crosses,0.1,4,0.5
6454,2020-01-02 03:20:02,USDCNY USDCNY u N m 2020 Ti p T c Gi m TradingView,0.0,1,0.0
6455,2020-01-02 03:15:11,Meningkatnya optimisme pasar akan segera berakhirnya fase 1 perang dagang AS Cina meningkatkan berbagai mata uang negara USD Index USDX DXY stabil di USD 96 440 pagi hari tadi USDCNY turun tipis sebesar 1 menuju sekitar CNY 6 9640,0.0,0,0.0
6456,2020-01-02 02:11:48,Big Fix Lower USDCNY FX MACRO,0.0,5,0.0
6457,2020-01-02 01:19:47,PBOC etapTkan Kurs Referensi Yuan Pada 6 9614 USDCNY PBOC,0.0,0,0.0
6458,2020-01-02 01:17:29,PBOC sets Yuan reference rate at 6 9614 By PBOC USDCNY,0.0,2,0.0
6459,2020-01-01 12:33:00,USDCNY 6 9591 CNY 0 0026 0 04 1 01 12 14 UTC 6 9617 6 9617 0 6 9591 6 9617 USDCNY,0.0,0,0.0
6460,2020-01-01 11:14:58,YUAN prospettive rialziste per il 2020 Intanto la PBoC taglia il RRR per sostenere l economia forex trading usdcnh usdcny,0.0,0,0.0
6461,2020-01-01 07:48:36,recession China USD Liquidity Squeeze edition Especially now that the PBOC just cut the Bank RRR by another 50 basis points FX Yuan RMB CNY USDCNY,0.0,4,0.0
6462,2020-01-01 07:37:58,recession China USD Liquidity Squeeze edition So much for USDCNY lt 7 0 in 2020 H T AIP Yuan RMB CNY,0.2,3,0.8
6463,2020-01-01 00:20:06,ASHR USDCNY USDCNH,0.0,0,0.0
6464,2019-12-31 22:17:14,The revaluation devaluation of the yuan past 7 usdcny newyearscharts,-0.25,18,-4.75
6465,2019-12-31 14:02:54,BTCUSD Bitcoin 0 01 GBPUSD UK 0 76 Gold Price 0 34 Silver Price 0 45 Top losers USDBRL 0 66 USDCAD 0 48 USDJPY 0 33 USDCHF 0 33 USDCNY 0 29 Gains GBPUSD 0 76 AUDUSD 0 34 USDRUB 0 32 EURUSD 0 31,0.15,0,0.15
6466,2019-12-31 13:29:10,USDCNY D1 D j Cassure de la droite support bleue,0.0,0,0.0
6467,2019-12-31 11:25:15,Good morn Stephen Holiday trading mode day two of opening week of 2020 WTI northbound since 0300 now 61 77 up 61 77 with the base metal complex red Copper easing HG1 2 8095 off 024 note soft volume USDCNY 6 958 Tighten hedges no surprises Good hunting one and all,0.06666666666666665,10,0.7333333333333332
6468,2019-12-31 10:33:12,Futures SPX 4 DJI 36 NDX 8 RUT 3 VIX 15 50 USDJPY 108 56 EURUSD 1 121 USDCNY 6 96 Oil wti 61 64 Gold 1527 Copper 2 81 US10YR 1 90,0.0,2,0.0
6469,2019-12-31 07:22:02,Chinese Yuan Advances To Near 3 week High Of 6 9703 Against U S Dollar Forex USDCNY USD CNY,0.08666666666666667,0,0.08666666666666667
6470,2019-12-31 04:31:24,While market volumes are predictably light By Oil Gold US Elections USDCNY,0.4,0,0.4
6471,2019-12-31 03:19:31,Nilai CNY masih terus naik selama 5 bulan terakhir sedangkan USD sedikit melemah di Asia pada penghujung tahun 2019 USDX DXY USDIndex turun 0 06 menuju sekitar USD 96 69 Sedangkan USDCNY hari ini naik menuju sekitar USD 6 9762 mencatat nilai tertingginya sejak Agustus,0.0,0,0.0
6472,2019-12-31 01:57:51,USD CNH Perpanjang Penurunan Pasca IMP China Di Tengah Optimisme Perdagangan AS China SeleraRisiko PerdaganganAsing USDCNY PBOC EkonomiMakro,0.0,0,0.0
6473,2019-12-31 01:42:21,USDCNY D1 Si la strat gie chinoise ci dessus est vraie la droite support bleue devrait casser,0.0,0,0.0
6474,2019-12-31 01:41:21,USD CNH extends losses post China PMI amid US China trade optimism USDCNY Macroeconomics ForeignTrade PBOC RiskAppetite,0.0,2,0.0
6475,2019-12-31 01:24:43,PBOC Tetapkan Kurs Referensi Yuan Pada Level Terkuat Sejak 6 Agustus USDCNY PBOC,0.0,0,0.0
6476,2019-12-31 01:21:53,PBOC sets Yuan reference rate at strongest level since Aug 6 By PBOC USDCNY,0.0,2,0.0
6477,2019-12-30 16:33:09,Dolar ABD in Ticaret Sava lar Yuan Para Politikalar FED USDCNY K resel Riskler gibi ba l klar de erlendirdi im ABD in ve 2019 adl makalem yay nda abd cin ticaretsavaslari,0.0,69,0.0
6478,2019-12-30 11:02:40,Good morn Stephen Opening week of 2020 Equity positions entered today settle in 2020 Holiday trading conditions continue WTI spike last 30 minutes 61 88 up 16 as copper eases modestly HG1 2 825 off 0045 note volume USDCNY 6 9858 Maintain hedges January awaits,0.26666666666666666,11,3.2
6479,2019-12-30 10:39:20,Futures SPX 2 DJI 14 NDX 1 RUT 1 VIX 15 03 USDJPY 109 13 EURUSD 1 119 USDCNY 6 99 Oil wti 61 80 Gold 1515 Copper 2 83 US10YR 1 92,0.0,2,0.0
6480,2019-12-30 10:02:22,Thin markets during the holiday has not deterred the British pound which continues to make headway against the U S dollar GBP USD has posted gains for a fourth successive day and is back above the 1 31 line gbpusd gbp pound uk forex currencies usdcny audusd nzdusd,-0.08,0,-0.08
6481,2019-12-30 07:43:23,USDCNY,0.0,0,0.0
6482,2019-12-30 05:25:18,Analisa Teknis USD CNH Menggoda Garis Tren Naik 20 Bulan TeknikalAnalisis USDCNY,0.0,0,0.0
6483,2019-12-30 05:11:23,USD CNH Technical Analysis Flirting with 20 month ascending trendline By USDCNY Technical Analysis,0.0,6,0.0
6484,2019-12-30 02:11:05,USD CNH Bersiap Untuk Penurunan Beruntun Enam Minggu Dengan Fokus Tertuju Pada IMP China SeleraRisiko PerangDagang USDCNY PBOC EkonomiMakro,0.0,0,0.0
6485,2019-12-30 02:05:55,USD CNH prepares for six week losing streak with eyes on China PMIs USDCNY TradeWar PBOC RiskAppetite Macroeconomics,0.0,2,0.0
6486,2019-12-30 01:23:37,PBOC Tetapkan Kurs Referensi Yuan Pada 6 9805 USDCNY PBOC,0.0,0,0.0
6487,2019-12-30 01:17:28,PBOC sets Yuan reference rate at 6 9805 By PBOC USDCNY,0.0,3,0.0
6488,2019-12-29 11:15:03,U S China trade optimism sends the USD CNY below 7 0000 mark USDCNY USChinatradedeal Forexnews CommerceMinistry DXY,0.0,0,0.0
6489,2019-12-29 03:02:30,Correlation b w yield curve nzdusd audusd eurusd usdcad gbpusd T10y yield oil wtx fed balance sheet gold btcusd and usdcny I realized that the corr b w btc and yieldcurve is a significant gold aud euro cad gbp,0.375,5,2.25
6490,2019-12-28 16:40:13,Back in January USDCNY was trading around 6 8 it later peaked just below 7 2 To the extent that this chart helped flag the risk of devaluation this chart certainly worked,0.07142857142857142,11,0.8571428571428571
6491,2019-12-27 20:30:48,27 07 RMB USDCNY 1 6 5 2014 4 16 P B O C 1949 3,0.0,0,0.0
6492,2019-12-27 11:14:51,Futures SPX 7 DJI 88 NDX 31 RUT 3 VIX 14 45 USDJPY 109 47 EURUSD 1 115 USDCNY 6 99 Oil wti 61 90 Gold 1516 Copper 2 84 US10YR 1 89,0.0,2,0.0
